ip;network-operator;router vendor;model version;firmware version;successful protocols;Geo;AS-Number;BGP-Prefix;Org
103.100.20.247;;;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.251;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.28;;;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.30;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.31;;;;;http80,https443;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.36;;;;;http80,https443;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.37;;;;;http80,http8080;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.41;;;;;http80,http8080,https443;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.49;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.5;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.51;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.52;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.55;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.63;;;;;http80,http8080,https443;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.87;;Hikvision;;;http80;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.89;;Fortinet;;;http80,http8080,https443,ssh;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.20.99;;;;;http80,http8080,https443;IND;153211.0;103.100.20.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.1;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.10;;Fortinet;;;http80,https443,ssh;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.129;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.141;;;;;https443;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.151;;;;;http80,https443,ssh;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.222;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.226;;Mikrotik;x86;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.233;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.22.9;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;153211.0;103.100.22.0/24;CDPE-AS-IN C.d. Palace And Electronics
103.100.76.1;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.13;;Hikvision;;;http80;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.17;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.193;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.225;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.241;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.76.7;;Hikvision;;;http80;IND;136651.0;103.100.76.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.77.249;;Mikrotik;;RouterOS,v7.6;http80;IND;136651.0;103.100.77.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.78.153;;Mikrotik;;RouterOS,v7.6;http80;IND;136651.0;103.100.78.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.78.177;;Mikrotik;;RouterOS,v7.6;http80;IND;136651.0;103.100.78.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.78.185;;Mikrotik;;RouterOS,v7.6;http80;IND;136651.0;103.100.78.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.78.253;;Mikrotik;;RouterOS,v7.6;http80;IND;136651.0;103.100.78.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.1;;Mikrotik;CCR1016-12G;RouterOS;http8080,snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.129;;Mikrotik;CCR1016-12G;RouterOS;http8080,snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.140;;;;;http80,ssh;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.193;;Mikrotik;CCR1016-12G;RouterOS;http8080,snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.209;;;;;http80,http8080,https443;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.211;;;;;https443;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.225;;Mikrotik;CCR1016-12G;RouterOS;http8080,snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.228;;;;;http80,http8080,https443;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.245;;Mikrotik;CCR1016-12G;RouterOS;http8080,snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.33;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.41;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.100.79.49;;Mikrotik;RB1100x4;RouterOS;snmp;IND;136651.0;103.100.79.0/24;DRONAGIRI-AS Dronagiri Infotech Pvt Ltd
103.101.117.210;;Mikrotik;RB4011iGS+;RouterOS;snmp;IND;133676.0;103.101.117.0/24;PNPL-AS Precious netcom pvt ltd
103.101.117.29;;Mikrotik;;RouterOS;http8080;IND;133676.0;103.101.117.0/24;PNPL-AS Precious netcom pvt ltd
103.101.117.73;;Mikrotik;;RouterOS;http8080;IND;133676.0;103.101.117.0/24;PNPL-AS Precious netcom pvt ltd
103.101.117.93;;Mikrotik;;RouterOS;http8080;IND;133676.0;103.101.117.0/24;PNPL-AS Precious netcom pvt ltd
103.101.119.26;;;;;http8080;IND;133676.0;103.101.119.0/24;PNPL-AS Precious netcom pvt ltd
103.101.119.50;;Fortinet;;;http8080,https443,ssh;IND;133676.0;103.101.119.0/24;PNPL-AS Precious netcom pvt ltd
103.101.134.110;;;;;http80,http8080,https443;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.130;;;;;http80,ssh;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.200;;Hikvision,TP-Link;300Mbps Wireless N Router,TL-WR850N;;http80,http8080;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.74;;Mikrotik;RB750Gr3;RouterOS;snmp;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.80;;;;;http80,http8080,https443;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.94;;;;;http80,http8080,https443;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.134.97;;;;;http80,http8080,https443,ssh;IND;136722.0;103.101.134.0/24;SAITE-AS Sai Technix Pvt. Ltd.
103.101.197.10;;;;;http80,ssh;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.12;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.136;;;;;http80,https443;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.157;;Mikrotik;;RouterOS,v6.48.7;http80;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.177;;Mikrotik;;RouterOS;http80,ssh;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.186;;Mikrotik;x86;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.191;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.195;;;;;http80,http8080;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.196;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.209;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.21;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.218;;Mikrotik;CCR1016-12S-1S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.228;;Mikrotik;;RouterOS,v6.48.6;http80,ssh;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.237;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.24;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.242;;TP-Link;No.,TL-WR845N,TP-Link Wireless N Router WR845N;;http80,http8080,https443;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.244;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.26;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.29;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.37;;;;;http8080;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.38;;Mikrotik;RB3011UiAS;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.47;;Mikrotik;;RouterOS;http8080,ssh;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.58;;Mikrotik;;RouterOS,v6.42.10;http80;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.197.59;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.197.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.0;;Mikrotik;RB450Gx4;RouterOS,ledE,v6.48.6;http80,http8080,snmp,ssh;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.129;;Mikrotik;;RouterOS;http80,ssh;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.130;;TP-Link;AC750 Wireless Dual Band Router,Archer C20,No.;;http80,http8080;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.132;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.143;;TP-Link;3G/4G Wireless N Router,TL-MR3420;;http80,http8080,https443;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.165;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.179;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.184;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.188;;Mikrotik;CCR2116-12G-4S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.189;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.202;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.211;;TP-Link;AC750 Wireless Dual Band Router,Archer C20,No.;;http80,http8080,https443;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.221;;;;;http80;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.235;;;;;http80,https443,ssh;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.25;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.253;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.255;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.26;;;;;http80,https443;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.58;;Mikrotik;x86;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.63;;Mikrotik;;RouterOS;http8080;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.199.84;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;BGD;63526.0;103.101.199.0/24;SSDTL-BD Systems Solutions & development Technologies Limited
103.101.68.10;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.14;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.18;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.2;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.22;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.41;;;;;http80,https443;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.6;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.61;;TP-Link;300Mbps Wireless N Router,TL-WR850N;;http80,https443;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.68.76;;Hikvision;;;http80;IND;136358.0;103.101.68.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.69.134;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.69.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.69.32;;Hikvision;;;http80;IND;136358.0;103.101.69.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.69.44;;;Linux Parijat_Chandan_Nagar 5.4.230 #0 SMP Wed Feb 12 09:31:19 2025 mips;;http80,http8080,snmp,ssh;IND;136358.0;103.101.69.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.70.130;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.70.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.70.138;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.70.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.70.142;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.70.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.70.214;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.70.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.138;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.142;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.146;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.18;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.22;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.26;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.30;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.65;;;;;http80;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.66;;Hikvision;;;http80;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.67;;;;;http80;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.71;;Hikvision;;;http80;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.101.71.9;;Hikvision;;;http80;IND;136358.0;103.101.71.0/24;OMSAI-AS Omsai Cable Systems India Pvt Ltd
103.102.122.223;;;;;http80,http8080,https443;IND;136633.0;103.102.122.0/24;SISP-AS-IN Sanhati Infocom Services Private Limited
103.102.146.110;;;;;http80;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.118;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.119;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.132;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.135;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.140;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.149;;;;;http80,http8080;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.151;;;;;http80,http8080;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.173;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.174;;;;V3.99984;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.190;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.233;;;;;http80,http8080,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.248;;;;;http80,http8080,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.43;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.51;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.58;;;;;http80,http8080,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.84;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.146.99;;;;;http80,https443;IDN;136852.0;103.102.146.0/24;IDNIC-DIGINETMEDIA-AS-ID PT Diginet Media
103.102.176.130;;Mikrotik;CCR1009-7G-1C;RouterOS;snmp;IDN;135464.0;103.102.176.0/24;IDNIC-WINETMEDIA-AS-ID Winet Media Persada
103.102.18.129;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS,v6.49.17;http80,snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.136;;;;;http80,https443;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.138;;TP-Link;300Mbps Wireless N Router TL-WR850N,TL-WR850N;;http80,http8080;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.185;;Mikrotik;CCR1009-8G-1S-1S+;RouterOS;snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.246;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.249;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.25;;Mikrotik;CCR1036-8G-2S+;RouterOS,v6.49.8;http80,snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.27;;;;;https443,ssh;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.18.49;;Mikrotik;x86;RouterOS;snmp;IND;150008.0;103.102.18.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.19.1;;Mikrotik;;RouterOS;http80,http8080;IND;150008.0;103.102.19.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.102.25.11;;;;;http80;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.23;;;;;http80;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.27;;TP-Link;AC750 Wireless Dual Band Router,Archer C20;;http80,https443;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.38;;;;;http80,http8080,https443;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.46;;;;;http80,ssh;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.51;;;;;http80,http8080,https443;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.25.53;;Fortinet;;;http80,http8080,https443;IND;136710.0;103.102.25.0/24;SRUSHTIB-AS Srushti Broadband And Internet Services Pvt. Ltd.
103.102.48.66;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IDN;4800.0;103.102.48.0/24;LINTASARTA-AS-AP PT Aplikanusa Lintasarta
103.102.64.101;;Hikvision;;;http80;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.102.64.103;;;;;http8080,https443;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.102.64.129;;Hikvision;;;http80;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.102.64.151;;;;;http80;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.102.64.159;;Hikvision;;;http80;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.102.64.38;;Mikrotik;;RouterOS,v6.49.17;http80;IND;136673.0;103.102.64.0/24;RKIITSPL-AS Redking India It Services Private Limited
103.103.142.101;;;;;http80,https443,ssh;IND;136635.0;103.103.142.0/24;GMAX-AS-IN G-max It Services Private Limited
103.103.59.28;;Fortinet;;;https443;IND;136696.0;103.103.59.0/24;SIFI-AS-IN Arktel Networks Pvt. Ltd
103.103.59.30;;Mikrotik;RB750Gr3;RouterOS,v6.47.9;http80,snmp,ssh;IND;136696.0;103.103.59.0/24;SIFI-AS-IN Arktel Networks Pvt. Ltd
103.103.59.54;;;;;ssh;IND;136696.0;103.103.59.0/24;SIFI-AS-IN Arktel Networks Pvt. Ltd
103.103.59.99;;;V1600G1B;;snmp;IND;136696.0;103.103.59.0/24;SIFI-AS-IN Arktel Networks Pvt. Ltd
